"{'ALTITUDE-DEG': 35.91608384709, 'AZIMUTH-DEG': 227.23181524614, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.18688629322, 'DECLINATION-DEG': 0.35568390162, 'DRA_COSDEC-DEG_PER_SEC': -0.05880847437, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2468576273, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1422.2117341606697, 4396.5699352008605, 4384.595941136976], 'PHASE_ANGLE-DEG': 89.26896719072, 'RANGE-KM': 1814.892246484732, 'RANGE_RATE-KM_PER_SEC': -3.671572201838, 'RIGHT_ASCENSION-DEG': 71.56551756382, 'SATELLITE_GCRS_KM': [-848.3174869878605, 6118.299392761639, 4395.862457005539], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 39.98707653512, 'AZIMUTH-DEG': 234.11664297493, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.20738273664, 'DECLINATION-DEG': 6.76310985227, 'DRA_COSDEC-DEG_PER_SEC': -0.07001165573, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.247233773, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1432.6265503491695, 4393.16284811893, 4384.620432383339], 'PHASE_ANGLE-DEG': 90.43368388054, 'RANGE-KM': 1704.693216809738, 'RANGE_RATE-KM_PER_SEC': -3.091460517845, 'RIGHT_ASCENSION-DEG': 69.47182114867, 'SATELLITE_GCRS_KM': [-839.004816671386, 5978.498968917926, 4585.372978649895], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 39.99947675795, 'AZIMUTH-DEG': 234.14041273494, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.20744483571, 'DECLINATION-DEG': 6.78385542602, 'DRA_COSDEC-DEG_PER_SEC': -0.07004887245, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2472349307, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1432.6585907191402, 4393.15232430657, 4384.620507730365], 'PHASE_ANGLE-DEG': 90.43766165105, 'RANGE-KM': 1704.384106515919, 'RANGE_RATE-KM_PER_SEC': -3.089500775486, 'RIGHT_ASCENSION-DEG': 69.4647675314, 'SATELLITE_GCRS_KM': [-838.9749009552894, 5978.059737971863, 4585.9494653128195], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 40.01187025339, 'AZIMUTH-DEG': 234.16418999263, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.20750689621, 'DECLINATION-DEG': 6.8045988617, 'DRA_COSDEC-DEG_PER_SEC': -0.07008609104, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.247236088, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1432.6906181241627, 4393.141804493868, 4384.620583046911], 'PHASE_ANGLE-DEG': 90.44164024514, 'RANGE-KM': 1704.075316512068, 'RANGE_RATE-KM_PER_SEC': -3.087540732932, 'RIGHT_ASCENSION-DEG': 69.45771270048, 'SATELLITE_GCRS_KM': [-838.9449896063976, 5977.6206290797845, 4586.525678080632], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 40.02426698616, 'AZIMUTH-DEG': 234.18799389562, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.20756896803, 'DECLINATION-DEG': 6.82535685283, 'DRA_COSDEC-DEG_PER_SEC': -0.07012334145, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2472372456, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1432.7226583406486, 4393.131280214228, 4384.620658393594], 'PHASE_ANGLE-DEG': 90.44562286476, 'RANGE-KM': 1703.766598384166, 'RANGE_RATE-KM_PER_SEC': -3.085578812933, 'RIGHT_ASCENSION-DEG': 69.45065097494, 'SATELLITE_GCRS_KM': [-838.9150585517813, 5977.181288838739, 4587.102080699981], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 40.0366569731, 'AZIMUTH-DEG': 234.21180530463, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.20763100113, 'DECLINATION-DEG': 6.84611269816, 'DRA_COSDEC-DEG_PER_SEC': -0.07016059371, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2472384027, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1432.7546855921462, 4393.120759934465, 4384.620733709798], 'PHASE_ANGLE-DEG': 90.44960630581, 'RANGE-KM': 1703.458200606124, 'RANGE_RATE-KM_PER_SEC': -3.083616593337, 'RIGHT_ASCENSION-DEG': 69.44358803289, 'SATELLITE_GCRS_KM': [-838.8851318710912, 5976.742070703694, 4587.678209447473], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 40.04905017606, 'AZIMUTH-DEG': 234.23564339478, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.20769304535, 'DECLINATION-DEG': 6.86688310119, 'DRA_COSDEC-DEG_PER_SEC': -0.07019787779, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2472395604, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1432.7867256552422, 4393.110235187511, 4384.62080905614], 'PHASE_ANGLE-DEG': 90.45359377417, 'RANGE-KM': 1703.149875079863, 'RANGE_RATE-KM_PER_SEC': -3.081652494751, 'RIGHT_ASCENSION-DEG': 69.43651818682, 'SATELLITE_GCRS_KM': [-838.8551854789214, 5976.302621183778, 4588.254528002145], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 40.06056937288, 'AZIMUTH-DEG': 234.25781877013, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.20775070956, 'DECLINATION-DEG': 6.88619695346, 'DRA_COSDEC-DEG_PER_SEC': -0.07023255239, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2472406365, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1432.8165102145267, 4393.100451112226, 4384.620879098383], 'PHASE_ANGLE-DEG': 90.45730272255, 'RANGE-KM': 1702.863430124046, 'RANGE_RATE-KM_PER_SEC': -3.079825680364, 'RIGHT_ASCENSION-DEG': 69.42994237056, 'SATELLITE_GCRS_KM': [-838.8273402601637, 5975.894057354955, 4588.7902393557315], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 40.06143661468, 'AZIMUTH-DEG': 234.25948899918, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.20775505074, 'DECLINATION-DEG': 6.88765135061, 'DRA_COSDEC-DEG_PER_SEC': -0.07023516371, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2472407175, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1432.8187527533073, 4393.099714440658, 4384.620884372002], 'PHASE_ANGLE-DEG': 90.4575820618, 'RANGE-KM': 1702.841869963922, 'RANGE_RATE-KM_PER_SEC': -3.079688097736, 'RIGHT_ASCENSION-DEG': 69.42944712139, 'SATELLITE_GCRS_KM': [-838.8252434675995, 5975.863293822889, 4588.830572706869], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 40.07295913177, 'AZIMUTH-DEG': 234.28168989253, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.20781272691, 'DECLINATION-DEG': 6.90697932862, 'DRA_COSDEC-DEG_PER_SEC': -0.07026986898, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.247241794, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1432.8485501293994, 4393.0899259143835, 4384.620954444396], 'PHASE_ANGLE-DEG': 90.46129486955, 'RANGE-KM': 1702.555483870754, 'RANGE_RATE-KM_PER_SEC': -3.077859479959, 'RIGHT_ASCENSION-DEG': 69.42286467658, 'SATELLITE_GCRS_KM': [-838.7973790686754, 5975.454502397516, 4589.366476766899], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 40.07382624795, 'AZIMUTH-DEG': 234.28336132055, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.20781706707, 'DECLINATION-DEG': 6.90843415996, 'DRA_COSDEC-DEG_PER_SEC': -0.07027248145, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.247241875, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1432.8507926628063, 4393.08918922646, 4384.620959718004], 'PHASE_ANGLE-DEG': 90.46157437851, 'RANGE-KM': 1702.533937475233, 'RANGE_RATE-KM_PER_SEC': -3.077721820613, 'RIGHT_ASCENSION-DEG': 69.42236914251, 'SATELLITE_GCRS_KM': [-838.7952817390084, 5975.423735040737, 4589.406807175075], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 40.08534210844, 'AZIMUTH-DEG': 234.30556853719, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.20787470524, 'DECLINATION-DEG': 6.92775954269, 'DRA_COSDEC-DEG_PER_SEC': -0.07030718736, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2472429513, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1432.8805770794943, 4393.079404716759, 4384.621029759929], 'PHASE_ANGLE-DEG': 90.46528783374, 'RANGE-KM': 1702.247858085106, 'RANGE_RATE-KM_PER_SEC': -3.075892981286, 'RIGHT_ASCENSION-DEG': 69.41578576045, 'SATELLITE_GCRS_KM': [-838.7674222644832, 5975.015069648766, 4589.94244035126], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 40.08620909834, 'AZIMUTH-DEG': 234.30724116444, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.20787904447, 'DECLINATION-DEG': 6.92921480792, 'DRA_COSDEC-DEG_PER_SEC': -0.07030980104, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.247243033, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1432.88281960753, 4393.078668012487, 4384.621035033527], 'PHASE_ANGLE-DEG': 90.46556751233, 'RANGE-KM': 1702.22632545653, 'RANGE_RATE-KM_PER_SEC': -3.075755246392, 'RIGHT_ASCENSION-DEG': 69.4152899414, 'SATELLITE_GCRS_KM': [-838.7653243982518, 5974.984298469567, 4589.982767816622], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 40.09772825903, 'AZIMUTH-DEG': 234.32947393331, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.20793669441, 'DECLINATION-DEG': 6.94855431874, 'DRA_COSDEC-DEG_PER_SEC': -0.07034453762, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.247244109, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1432.9126168408611, 4393.068879051644, 4384.621105105602], 'PHASE_ANGLE-DEG': 90.46928482869, 'RANGE-KM': 1701.940305290376, 'RANGE_RATE-KM_PER_SEC': -3.073924602126, 'RIGHT_ASCENSION-DEG': 69.40869992179, 'SATELLITE_GCRS_KM': [-838.7374457375334, 5974.575405445167, 4590.51859365493], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 40.09859512193, 'AZIMUTH-DEG': 234.33114776107, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.20794103264, 'DECLINATION-DEG': 6.95001001796, 'DRA_COSDEC-DEG_PER_SEC': -0.07034715247, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2472441904, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1432.914859363524, 4393.068142331013, 4384.621110379186], 'PHASE_ANGLE-DEG': 90.46956467695, 'RANGE-KM': 1701.918786441394, 'RANGE_RATE-KM_PER_SEC': -3.073786790826, 'RIGHT_ASCENSION-DEG': 69.40820381743, 'SATELLITE_GCRS_KM': [-838.7353473347785, 5974.5446304417355, 4590.558918176599], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 40.11010760884, 'AZIMUTH-DEG': 234.35338685994, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.20799864443, 'DECLINATION-DEG': 6.96934692591, 'DRA_COSDEC-DEG_PER_SEC': -0.07038188967, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.247245266, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1432.9446436375108, 4393.0583573869335, 4384.621180420794], 'PHASE_ANGLE-DEG': 90.47328263866, 'RANGE-KM': 1701.633073022298, 'RANGE_RATE-KM_PER_SEC': -3.071955925503, 'RIGHT_ASCENSION-DEG': 69.4016128581, 'SATELLITE_GCRS_KM': [-838.707473604834, 5974.135863501683, 4591.094473155775], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 40.11097434406, 'AZIMUTH-DEG': 234.35506188846, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.20800298163, 'DECLINATION-DEG': 6.97080305882, 'DRA_COSDEC-DEG_PER_SEC': -0.07038450569, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.247245347, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1432.9468861548028, 4393.057620649954, 4384.621185694368], 'PHASE_ANGLE-DEG': 90.47356265654, 'RANGE-KM': 1701.611567955568, 'RANGE_RATE-KM_PER_SEC': -3.071818037572, 'RIGHT_ASCENSION-DEG': 69.40111646832, 'SATELLITE_GCRS_KM': [-838.7053746654202, 5974.105084676409, 4591.1347947339], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 40.1224901111, 'AZIMUTH-DEG': 234.3773265739, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.20806060508, 'DECLINATION-DEG': 6.99015409728, 'DRA_COSDEC-DEG_PER_SEC': -0.07041927358, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2472464237, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1432.9766832453674, 4393.047831254543, 4384.621255766126], 'PHASE_ANGLE-DEG': 90.47728448112, 'RANGE-KM': 1701.325914120165, 'RANGE_RATE-KM_PER_SEC': -3.069985366925, 'RIGHT_ASCENSION-DEG': 69.39451886241, 'SATELLITE_GCRS_KM': [-838.6774817437913, 5973.696090065876, 4591.670542333605], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 40.12335671787, 'AZIMUTH-DEG': 234.37900280441, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.20806494131, 'DECLINATION-DEG': 6.99161066394, 'DRA_COSDEC-DEG_PER_SEC': -0.07042189079, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2472465048, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1432.9789257572854, 4393.047094501208, 4384.621261039687], 'PHASE_ANGLE-DEG': 90.47756466866, 'RANGE-KM': 1701.304422849127, 'RANGE_RATE-KM_PER_SEC': -3.069847403008, 'RIGHT_ASCENSION-DEG': 69.3940221869, 'SATELLITE_GCRS_KM': [-838.6753822678279, 5973.6653074179985, 4591.71086096592], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 40.13486579392, 'AZIMUTH-DEG': 234.40127382647, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.2081225265, 'DECLINATION-DEG': 7.01095909188, 'DRA_COSDEC-DEG_PER_SEC': -0.0704566593, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.247247581, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1433.0087098884662, 4393.037309122781, 4384.621331080978], 'PHASE_ANGLE-DEG': 90.48128713644, 'RANGE-KM': 1701.019075804912, 'RANGE_RATE-KM_PER_SEC': -3.068014512423, 'RIGHT_ASCENSION-DEG': 69.38742363882, 'SATELLITE_GCRS_KM': [-838.6474942835188, 5973.256438943254, 4592.246337730542], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 40.13573227157, 'AZIMUTH-DEG': 234.40295125925, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.20812686168, 'DECLINATION-DEG': 7.01241609198, 'DRA_COSDEC-DEG_PER_SEC': -0.07045927767, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.247247662, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1433.0109523950146, 4393.036572353096, 4384.621336354527], 'PHASE_ANGLE-DEG': 90.48156749357, 'RANGE-KM': 1700.997598332166, 'RANGE_RATE-KM_PER_SEC': -3.067876471767, 'RIGHT_ASCENSION-DEG': 69.38692667747, 'SATELLITE_GCRS_KM': [-838.645394271008, 5973.225652475154, 4592.28665341719], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 40.14724460754, 'AZIMUTH-DEG': 234.42524790208, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.20818445834, 'DECLINATION-DEG': 7.03177865273, 'DRA_COSDEC-DEG_PER_SEC': -0.07049407687, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.247248738, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1433.0407493429045, 4393.0267825230885, 4384.621406425967], 'PHASE_ANGLE-DEG': 90.48529382595, 'RANGE-KM': 1700.712311233184, 'RANGE_RATE-KM_PER_SEC': -3.066041774382, 'RIGHT_ASCENSION-DEG': 69.38032147379, 'SATELLITE_GCRS_KM': [-838.6174870897917, 5972.816556293947, 4592.822322758013], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 40.14811095537, 'AZIMUTH-DEG': 234.42692653845, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.20818879253, 'DECLINATION-DEG': 7.03323608642, 'DRA_COSDEC-DEG_PER_SEC': -0.07049669643, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2472488196, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1433.042991844077, 4393.026045737049, 4384.621411699504], 'PHASE_ANGLE-DEG': 90.48557435274, 'RANGE-KM': 1700.690847570731, 'RANGE_RATE-KM_PER_SEC': -3.065903657723, 'RIGHT_ASCENSION-DEG': 69.37982422626, 'SATELLITE_GCRS_KM': [-838.6153865404291, 5972.785766002792, 4592.8626354995], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 40.15961658308, 'AZIMUTH-DEG': 234.4492295245, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.20824635074, 'DECLINATION-DEG': 7.05259602898, 'DRA_COSDEC-DEG_PER_SEC': -0.07053149621, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2472498957, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1433.0727758325436, 4393.016259924245, 4384.621481740478], 'PHASE_ANGLE-DEG': 90.48930132615, 'RANGE-KM': 1700.405867306985, 'RANGE_RATE-KM_PER_SEC': -3.064068740258, 'RIGHT_ASCENSION-DEG': 69.37321807794, 'SATELLITE_GCRS_KM': [-838.5874843029475, 5972.37679600883, 4593.398034029283], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 40.1604828004, 'AZIMUTH-DEG': 234.45090936467, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.20825068392, 'DECLINATION-DEG': 7.05405389593, 'DRA_COSDEC-DEG_PER_SEC': -0.07053411695, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2472499767, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1433.0750183283455, 4393.015523121855, 4384.621487014004], 'PHASE_ANGLE-DEG': 90.4895820225, 'RANGE-KM': 1700.384417457495, 'RANGE_RATE-KM_PER_SEC': -3.063930547531, 'RIGHT_ASCENSION-DEG': 69.37272054415, 'SATELLITE_GCRS_KM': [-838.5853832174396, 5972.346001897441, 4593.438343825046], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 40.17199166772, 'AZIMUTH-DEG': 234.47323800569, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.20830825349, 'DECLINATION-DEG': 7.07342797352, 'DRA_COSDEC-DEG_PER_SEC': -0.07056894746, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2472510533, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1433.1048151333578, 4393.005732857316, 4384.621557085127], 'PHASE_ANGLE-DEG': 90.49331286223, 'RANGE-KM': 1700.099497501245, 'RANGE_RATE-KM_PER_SEC': -3.062093822969, 'RIGHT_ASCENSION-DEG': 69.36610773119, 'SATELLITE_GCRS_KM': [-838.5574617772011, 5971.936804161662, 4593.973934886011], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 40.17285775381, 'AZIMUTH-DEG': 234.47491905102, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.20831258562, 'DECLINATION-DEG': 7.07488627389, 'DRA_COSDEC-DEG_PER_SEC': -0.07057156936, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2472511344, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1433.107057623786, 4393.00499603857, 4384.6215623586395], 'PHASE_ANGLE-DEG': 90.49359372824, 'RANGE-KM': 1700.078061476988, 'RANGE_RATE-KM_PER_SEC': -3.061955553671, 'RIGHT_ASCENSION-DEG': 69.36560991076, 'SATELLITE_GCRS_KM': [-838.5553601547106, 5971.90600622728, 4594.01424173656], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 40.18435989557, 'AZIMUTH-DEG': 234.49725404175, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.20837011661, 'DECLINATION-DEG': 7.09425772557, 'DRA_COSDEC-DEG_PER_SEC': -0.07060640043, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2472522105, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1433.1368414696296, 4392.995209791359, 4384.621632399297], 'PHASE_ANGLE-DEG': 90.4973252068, 'RANGE-KM': 1699.793448400014, 'RANGE_RATE-KM_PER_SEC': -3.060118609704, 'RIGHT_ASCENSION-DEG': 69.35899615072, 'SATELLITE_GCRS_KM': [-838.5274436655887, 5971.4969347306, 4594.549562009845], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 40.18522584975, 'AZIMUTH-DEG': 234.49893629246, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.20837444776, 'DECLINATION-DEG': 7.09571645903, 'DRA_COSDEC-DEG_PER_SEC': -0.07060902354, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2472522915, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1433.1390839546855, 4392.994472956266, 4384.621637672797], 'PHASE_ANGLE-DEG': 90.49760624237, 'RANGE-KM': 1699.77202620371, 'RANGE_RATE-KM_PER_SEC': -3.05998026478, 'RIGHT_ASCENSION-DEG': 69.35849804358, 'SATELLITE_GCRS_KM': [-838.5253415066917, 5971.46613297606, 4594.58986591462], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 40.19673121082, 'AZIMUTH-DEG': 234.52129697248, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.20843198991, 'DECLINATION-DEG': 7.11510204806, 'DRA_COSDEC-DEG_PER_SEC': -0.07064388532, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.247253368, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1433.1688806169125, 4392.984682257165, 4384.621707743603], 'PHASE_ANGLE-DEG': 90.50134158899, 'RANGE-KM': 1699.487473794822, 'RANGE_RATE-KM_PER_SEC': -3.058141512207, 'RIGHT_ASCENSION-DEG': 69.35187760981, 'SATELLITE_GCRS_KM': [-838.4974058086486, 5971.056833699624, 4595.12537867748], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 40.1975970323, 'AZIMUTH-DEG': 234.52298042975, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.20843631999, 'DECLINATION-DEG': 7.11656121462, 'DRA_COSDEC-DEG_PER_SEC': -0.07064650959, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.247253449, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1433.1711230965946, 4392.9839454057155, 4384.621713017092], 'PHASE_ANGLE-DEG': 90.50162279416, 'RANGE-KM': 1699.466065440311, 'RANGE_RATE-KM_PER_SEC': -3.058003090491, 'RIGHT_ASCENSION-DEG': 69.35137921565, 'SATELLITE_GCRS_KM': [-838.4953031134842, 5971.026028124673, 4595.165679633562], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 40.20909565045, 'AZIMUTH-DEG': 234.54534746598, 'CATALOG_ID': 48215, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.20849382347, 'DECLINATION-DEG': 7.13594417, 'DRA_COSDEC-DEG_PER_SEC': -0.07068137195, 'ILLUMINATED': True, 'JULIAN_DATE': 2460369.2472545253, 'NAME': 'ONEWEB-0209', 'OBSERVER_GCRS_KM': [-1433.2009067997112, 4392.974158724132, 4384.621783057433], 'PHASE_ANGLE-DEG': 90.50535877743, 'RANGE-KM': 1699.181819954897, 'RANGE_RATE-KM_PER_SEC': -3.056164119972, 'RIGHT_ASCENSION-DEG': 69.34475783232, 'SATELLITE_GCRS_KM': [-838.4673723730054, 5970.616855139297, 4595.700921632149], 'TLE-DATE': '2024-03-08 00:36:11'}"
