"{'ALTITUDE-DEG': 48.33513998784, 'AZIMUTH-DEG': 286.93832778658, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.23007029649, 'DECLINATION-DEG': 40.89485165626, 'DRA_COSDEC-DEG_PER_SEC': -0.13858074317, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.253065972, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1518.1975070025246, 4364.12794889517, 4384.821382261153], 'PHASE_ANGLE-DEG': 97.83123845571, 'RANGE-KM': 1528.728196351694, 'RANGE_RATE-KM_PER_SEC': 0.686816679068, 'RIGHT_ASCENSION-DEG': 51.82243861019, 'SATELLITE_GCRS_KM': [-803.9300863772578, 5272.531746561602, 5385.638293858494], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 45.88740845342, 'AZIMUTH-DEG': 301.49464214766, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.20018127158, 'DECLINATION-DEG': 49.25145065794, 'DRA_COSDEC-DEG_PER_SEC': -0.15657189872, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.2535127085, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1530.4742572762827, 4359.808676563806, 4384.850263179442], 'PHASE_ANGLE-DEG': 100.02522250057, 'RANGE-KM': 1575.487321413492, 'RANGE_RATE-KM_PER_SEC': 1.720056532404, 'RIGHT_ASCENSION-DEG': 43.698934135, 'SATELLITE_GCRS_KM': [-786.972837104594, 5070.287604724165, 5578.410329023407], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 45.87905789315, 'AZIMUTH-DEG': 301.52820753167, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.20009007473, 'DECLINATION-DEG': 49.27086430695, 'DRA_COSDEC-DEG_PER_SEC': -0.15661692745, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.2535138316, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1530.5050950889463, 4359.797778121536, 4384.850335726927], 'PHASE_ANGLE-DEG': 100.03047829234, 'RANGE-KM': 1575.654290828308, 'RANGE_RATE-KM_PER_SEC': 1.722553169153, 'RIGHT_ASCENSION-DEG': 43.67565869782, 'SATELLITE_GCRS_KM': [-786.9288619414228, 5069.770526713016, 5578.885312585337], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 45.87880144608, 'AZIMUTH-DEG': 301.52923747283, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.20008310529, 'DECLINATION-DEG': 49.27146001733, 'DRA_COSDEC-DEG_PER_SEC': -0.156615084, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.2535138656, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1530.5060415821895, 4359.797443615916, 4384.8503379536005], 'PHASE_ANGLE-DEG': 100.03063958236, 'RANGE-KM': 1575.659419340961, 'RANGE_RATE-KM_PER_SEC': 1.722593953697, 'RIGHT_ASCENSION-DEG': 43.67494406936, 'SATELLITE_GCRS_KM': [-786.9275121196433, 5069.754655523624, 5578.899890334258], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 45.87044136653, 'AZIMUTH-DEG': 301.56278527441, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.19998776726, 'DECLINATION-DEG': 49.29086413914, 'DRA_COSDEC-DEG_PER_SEC': -0.1566569605, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.2535149883, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1530.536879315296, 4359.7865449488545, 4384.850410500909], 'PHASE_ANGLE-DEG': 100.03589379538, 'RANGE-KM': 1575.826634851912, 'RANGE_RATE-KM_PER_SEC': 1.725054997713, 'RIGHT_ASCENSION-DEG': 43.65165277185, 'SATELLITE_GCRS_KM': [-786.8835299836911, 5069.237532589168, 5579.37482434634], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 45.87018115801, 'AZIMUTH-DEG': 301.56382858648, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.19998480009, 'DECLINATION-DEG': 49.29146760308, 'DRA_COSDEC-DEG_PER_SEC': -0.15665826285, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.2535150233, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1530.5378385965307, 4359.786205915888, 4384.850412757665], 'PHASE_ANGLE-DEG': 100.03605721585, 'RANGE-KM': 1575.831840324537, 'RANGE_RATE-KM_PER_SEC': 1.725131541937, 'RIGHT_ASCENSION-DEG': 43.65092799266, 'SATELLITE_GCRS_KM': [-786.882161703925, 5069.221445526828, 5579.389597549938], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 45.86181157029, 'AZIMUTH-DEG': 301.59735878936, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.19988936573, 'DECLINATION-DEG': 49.31086218423, 'DRA_COSDEC-DEG_PER_SEC': -0.15670011624, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.253516146, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1530.568676250149, 4359.775307023907, 4384.850485304797], 'PHASE_ANGLE-DEG': 100.04130984797, 'RANGE-KM': 1575.999301948063, 'RANGE_RATE-KM_PER_SEC': 1.727591756846, 'RIGHT_ASCENSION-DEG': 43.62762082088, 'SATELLITE_GCRS_KM': [-786.8381725926232, 5068.704277655107, 5579.864481988475], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 45.86155453971, 'AZIMUTH-DEG': 301.59838765032, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.1998864351, 'DECLINATION-DEG': 49.31145730901, 'DRA_COSDEC-DEG_PER_SEC': -0.15670140047, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.2535161804, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1530.5696227385126, 4359.774972504484, 4384.8504875314575], 'PHASE_ANGLE-DEG': 100.04147104094, 'RANGE-KM': 1576.004445564709, 'RANGE_RATE-KM_PER_SEC': 1.727667254554, 'RIGHT_ASCENSION-DEG': 43.62690521826, 'SATELLITE_GCRS_KM': [-786.8368223431387, 5068.6884037096515, 5579.879056693174], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 45.85317546259, 'AZIMUTH-DEG': 301.63190025252, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.19979090449, 'DECLINATION-DEG': 49.33084234377, 'DRA_COSDEC-DEG_PER_SEC': -0.15674323067, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.253517303, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1530.6004603127678, 4359.764073387646, 4384.850560078412], 'PHASE_ANGLE-DEG': 100.04672209126, 'RANGE-KM': 1576.172153119226, 'RANGE_RATE-KM_PER_SEC': 1.730126639606, 'RIGHT_ASCENSION-DEG': 43.60358217102, 'SATELLITE_GCRS_KM': [-786.7928262597051, 5068.171190922195, 5580.353891574932], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 45.85291466359, 'AZIMUTH-DEG': 301.63294246926, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.1997879313, 'DECLINATION-DEG': 49.33144521361, 'DRA_COSDEC-DEG_PER_SEC': -0.15674453154, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.253517338, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1530.6014195890573, 4359.763734340688, 4384.850562335158], 'PHASE_ANGLE-DEG': 100.04688541328, 'RANGE-KM': 1576.177373894981, 'RANGE_RATE-KM_PER_SEC': 1.730203131845, 'RIGHT_ASCENSION-DEG': 43.60285640402, 'SATELLITE_GCRS_KM': [-786.7914575464229, 5068.155101066174, 5580.368661693513], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 45.84452610823, 'AZIMUTH-DEG': 301.66643745451, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.1996963017, 'DECLINATION-DEG': 49.35082068846, 'DRA_COSDEC-DEG_PER_SEC': -0.15678951401, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.253518461, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1530.6322570837203, 4359.752834998968, 4384.850634881935], 'PHASE_ANGLE-DEG': 100.05213487962, 'RANGE-KM': 1576.3453273959, 'RANGE_RATE-KM_PER_SEC': 1.73269642827, 'RIGHT_ASCENSION-DEG': 43.57951746749, 'SATELLITE_GCRS_KM': [-786.7474544885592, 5067.637843350917, 5580.843446993032], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 45.84426849592, 'AZIMUTH-DEG': 301.6674652343, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.19968936797, 'DECLINATION-DEG': 49.35141522654, 'DRA_COSDEC-DEG_PER_SEC': -0.15678762132, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.2535184952, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1530.6332035672062, 4359.752500465741, 4384.850637108586], 'PHASE_ANGLE-DEG': 100.05229597538, 'RANGE-KM': 1576.350486107316, 'RANGE_RATE-KM_PER_SEC': 1.732737132865, 'RIGHT_ASCENSION-DEG': 43.57880088966, 'SATELLITE_GCRS_KM': [-786.7461038107531, 5067.621966647502, 5580.858018655312], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 45.8358704811, 'AZIMUTH-DEG': 301.7009426006, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.19959364503, 'DECLINATION-DEG': 49.37078113568, 'DRA_COSDEC-DEG_PER_SEC': -0.15682940498, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.253519618, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1530.6640409825031, 4359.741600899162, 4384.850709655186], 'PHASE_ANGLE-DEG': 100.05754385685, 'RANGE-KM': 1576.518685372478, 'RANGE_RATE-KM_PER_SEC': 1.735194855215, 'RIGHT_ASCENSION-DEG': 43.55544606277, 'SATELLITE_GCRS_KM': [-786.7020937818364, 5067.104664027857, 5581.332754387638], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 45.83560909347, 'AZIMUTH-DEG': 301.70198372092, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.19959066583, 'DECLINATION-DEG': 49.37138341025, 'DRA_COSDEC-DEG_PER_SEC': -0.15683070439, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.253519653, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1530.6650002537503, 4359.741261838249, 4384.85071191192], 'PHASE_ANGLE-DEG': 100.05770708024, 'RANGE-KM': 1576.523921441317, 'RANGE_RATE-KM_PER_SEC': 1.735271295524, 'RIGHT_ASCENSION-DEG': 43.55471930698, 'SATELLITE_GCRS_KM': [-786.7007246346955, 5067.088571378166, 5581.347521421233], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 45.82720163033, 'AZIMUTH-DEG': 301.73544345228, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.19949484683, 'DECLINATION-DEG': 49.39073974028, 'DRA_COSDEC-DEG_PER_SEC': -0.15687246471, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.2535207756, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1530.6958375895515, 4359.7303620467555, 4384.850784458342], 'PHASE_ANGLE-DEG': 100.06295337468, 'RANGE-KM': 1576.692366486808, 'RANGE_RATE-KM_PER_SEC': 1.737728185301, 'RIGHT_ASCENSION-DEG': 43.5313485758, 'SATELLITE_GCRS_KM': [-786.6567076319906, 5066.571223839576, 5581.822207563235], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 45.82694343815, 'AZIMUTH-DEG': 301.73647014981, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.19949190441, 'DECLINATION-DEG': 49.39133369048, 'DRA_COSDEC-DEG_PER_SEC': -0.15687374608, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.25352081, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1530.6967840681589, 4359.730027499724, 4384.850786684981], 'PHASE_ANGLE-DEG': 100.06311437304, 'RANGE-KM': 1576.697540282598, 'RANGE_RATE-KM_PER_SEC': 1.737803580996, 'RIGHT_ASCENSION-DEG': 43.53063102186, 'SATELLITE_GCRS_KM': [-786.6553565262528, 5066.555344378739, 5581.836776182553], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 45.81852654548, 'AZIMUTH-DEG': 301.76991224427, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.19939598945, 'DECLINATION-DEG': 49.41068043557, 'DRA_COSDEC-DEG_PER_SEC': -0.15691548301, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.2535219328, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1530.7276213243936, 4359.719127483442, 4384.850859231226], 'PHASE_ANGLE-DEG': 100.06835907956, 'RANGE-KM': 1576.866230925652, 'RANGE_RATE-KM_PER_SEC': 1.740259637586, 'RIGHT_ASCENSION-DEG': 43.50724438541, 'SATELLITE_GCRS_KM': [-786.6113325531292, 5066.037951945906, 5582.311412748093], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 45.81826457106, 'AZIMUTH-DEG': 301.77095226719, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.19939300426, 'DECLINATION-DEG': 49.41128211375, 'DRA_COSDEC-DEG_PER_SEC': -0.15691678096, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.2535219677, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1530.7285805907939, 4359.718788408504, 4384.85086148795], 'PHASE_ANGLE-DEG': 100.06852220415, 'RANGE-KM': 1576.871482277714, 'RANGE_RATE-KM_PER_SEC': 1.740336026019, 'RIGHT_ASCENSION-DEG': 43.50651663982, 'SATELLITE_GCRS_KM': [-786.6099629723537, 5066.021856501169, 5582.326176697925], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 45.80983826001, 'AZIMUTH-DEG': 301.80437670893, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.19929699334, 'DECLINATION-DEG': 49.43061926052, 'DRA_COSDEC-DEG_PER_SEC': -0.1569584944, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.2535230904, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1530.7594177676274, 4359.707888167276, 4384.850934034018], 'PHASE_ANGLE-DEG': 100.07376532059, 'RANGE-KM': 1577.040418534254, 'RANGE_RATE-KM_PER_SEC': 1.742791247984, 'RIGHT_ASCENSION-DEG': 43.48311408417, 'SATELLITE_GCRS_KM': [-786.5659320265903, 5065.5044191588095, 5582.800763664465], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 45.8095794898, 'AZIMUTH-DEG': 301.80540232301, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.19929404501, 'DECLINATION-DEG': 49.43121262162, 'DRA_COSDEC-DEG_PER_SEC': -0.15695977432, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.253523125, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1530.7603642413544, 4359.70755360644, 4384.850936260646], 'PHASE_ANGLE-DEG': 100.07392622137, 'RANGE-KM': 1577.045607403942, 'RANGE_RATE-KM_PER_SEC': 1.742866592279, 'RIGHT_ASCENSION-DEG': 43.48239555325, 'SATELLITE_GCRS_KM': [-786.5645804928495, 5065.488536942438, 5582.815329239124], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 45.80114377912, 'AZIMUTH-DEG': 301.83880911031, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.19919793826, 'DECLINATION-DEG': 49.45054016434, 'DRA_COSDEC-DEG_PER_SEC': -0.15700146427, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.2535242476, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1530.7912013386208, 4359.696653140423, 4384.851008806537], 'PHASE_ANGLE-DEG': 100.07916774688, 'RANGE-KM': 1577.214789091781, 'RANGE_RATE-KM_PER_SEC': 1.745320979397, 'RIGHT_ASCENSION-DEG': 43.45897707737, 'SATELLITE_GCRS_KM': [-786.5205425773133, 5064.971054713394, 5583.289866622292], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 45.80088121979, 'AZIMUTH-DEG': 301.83984803464, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.19919494716, 'DECLINATION-DEG': 49.45114124488, 'DRA_COSDEC-DEG_PER_SEC': -0.15700276079, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.2535242825, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1530.792160600076, 4359.696314051496, 4384.851011063251], 'PHASE_ANGLE-DEG': 100.07933077247, 'RANGE-KM': 1577.220055716433, 'RANGE_RATE-KM_PER_SEC': 1.74539731624, 'RIGHT_ASCENSION-DEG': 43.45824834109, 'SATELLITE_GCRS_KM': [-786.5191725627254, 5064.95495647554, 5583.304627486639], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 45.79243612069, 'AZIMUTH-DEG': 301.87323715153, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.1991027697, 'DECLINATION-DEG': 49.47045917004, 'DRA_COSDEC-DEG_PER_SEC': -0.15704756493, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.253525405, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1530.8229976178368, 4359.6854133605675, 4384.851083608963], 'PHASE_ANGLE-DEG': 100.08457070487, 'RANGE-KM': 1577.389482850272, 'RANGE_RATE-KM_PER_SEC': 1.747886140973, 'RIGHT_ASCENSION-DEG': 43.43481393122, 'SATELLITE_GCRS_KM': [-786.4751276751757, 5064.437429348399, 5583.779115260388], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 45.79217677427, 'AZIMUTH-DEG': 301.87426168122, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.19909579039, 'DECLINATION-DEG': 49.47105194093, 'DRA_COSDEC-DEG_PER_SEC': -0.15704570563, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.2535254396, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1530.8239440866857, 4359.685078785929, 4384.851085835581], 'PHASE_ANGLE-DEG': 100.08473150789, 'RANGE-KM': 1577.394686784034, 'RANGE_RATE-KM_PER_SEC': 1.747926160126, 'RIGHT_ASCENSION-DEG': 43.43409442233, 'SATELLITE_GCRS_KM': [-786.4737757135478, 5064.421544375136, 5583.793677791599], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 45.7837223055, 'AZIMUTH-DEG': 301.90763312612, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.19899949213, 'DECLINATION-DEG': 49.49036024282, 'DRA_COSDEC-DEG_PER_SEC': -0.15708734839, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.2535265624, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1530.8547810250714, 4359.674177870145, 4384.851158381117], 'PHASE_ANGLE-DEG': 100.08996984632, 'RANGE-KM': 1577.564359181458, 'RANGE_RATE-KM_PER_SEC': 1.750378874432, 'RIGHT_ASCENSION-DEG': 43.41064407747, 'SATELLITE_GCRS_KM': [-786.4297238574218, 5063.903972372657, 5584.268115971553], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 45.78345916309, 'AZIMUTH-DEG': 301.9086709509, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.19899649504, 'DECLINATION-DEG': 49.49096072461, 'DRA_COSDEC-DEG_PER_SEC': -0.15708864341, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.2535265973, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1530.8557402815804, 4359.673838767228, 4384.851160637818], 'PHASE_ANGLE-DEG': 100.09013277274, 'RANGE-KM': 1577.569641068797, 'RANGE_RATE-KM_PER_SEC': 1.75045515892, 'RIGHT_ASCENSION-DEG': 43.40991434952, 'SATELLITE_GCRS_KM': [-786.4283534090205, 5063.887871340346, 5584.28287375163], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 45.77499533582, 'AZIMUTH-DEG': 301.94202470825, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.19890010114, 'DECLINATION-DEG': 49.51025938988, 'DRA_COSDEC-DEG_PER_SEC': -0.1571302625, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.25352772, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1530.8865771403634, 4359.662937626565, 4384.851233183177], 'PHASE_ANGLE-DEG': 100.09536951509, 'RANGE-KM': 1577.739558745443, 'RANGE_RATE-KM_PER_SEC': 1.752907035509, 'RIGHT_ASCENSION-DEG': 43.38644805576, 'SATELLITE_GCRS_KM': [-786.3842945815902, 5063.370254446695, 5584.757262315815], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 45.77473541505, 'AZIMUTH-DEG': 301.9430481523, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.19889714111, 'DECLINATION-DEG': 49.51085156929, 'DRA_COSDEC-DEG_PER_SEC': -0.15713153956, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.2535277545, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1530.8875236043316, 4359.662603038121, 4384.851235409784], 'PHASE_ANGLE-DEG': 100.09553022013, 'RANGE-KM': 1577.744777732393, 'RANGE_RATE-KM_PER_SEC': 1.752982277504, 'RIGHT_ASCENSION-DEG': 43.38572756809, 'SATELLITE_GCRS_KM': [-786.3829421921141, 5063.3543667196855, 5584.771821800729], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 45.76626224802, 'AZIMUTH-DEG': 301.97638422055, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.19880065163, 'DECLINATION-DEG': 49.53014059221, 'DRA_COSDEC-DEG_PER_SEC': -0.15717313491, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.253528877, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1530.9183603837341, 4359.6517016726075, 4384.851307954964], 'PHASE_ANGLE-DEG': 100.10076536552, 'RANGE-KM': 1577.91494050551, 'RANGE_RATE-KM_PER_SEC': 1.7554333156, 'RIGHT_ASCENSION-DEG': 43.36224532451, 'SATELLITE_GCRS_KM': [-786.338876396804, 5062.836704958908, 5585.246160763619], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 45.76599852445, 'AZIMUTH-DEG': 301.97742094446, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.19879764861, 'DECLINATION-DEG': 49.53074047391, 'DRA_COSDEC-DEG_PER_SEC': -0.15717442846, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.253528912, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1530.9193196351996, 4359.6513625557345, 4384.851310211656], 'PHASE_ANGLE-DEG': 100.10092819255, 'RANGE-KM': 1577.920237643998, 'RANGE_RATE-KM_PER_SEC': 1.755509548004, 'RIGHT_ASCENSION-DEG': 43.36151460412, 'SATELLITE_GCRS_KM': [-786.3375055148524, 5062.820601136554, 5585.260915455389], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 45.75751602887, 'AZIMUTH-DEG': 302.01073930802, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.19870504069, 'DECLINATION-DEG': 49.55001984107, 'DRA_COSDEC-DEG_PER_SEC': -0.1572191842, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.253530035, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1530.9501563350934, 4359.64046096531, 4384.851382756659], 'PHASE_ANGLE-DEG': 100.10616173886, 'RANGE-KM': 1578.09064552855, 'RANGE_RATE-KM_PER_SEC': 1.757994998118, 'RIGHT_ASCENSION-DEG': 43.3380163969, 'SATELLITE_GCRS_KM': [-786.2934327489858, 5062.302894494726, 5585.735204793262], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 45.75725553558, 'AZIMUTH-DEG': 302.01176166548, 'CATALOG_ID': 48243, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.19869809771, 'DECLINATION-DEG': 49.55061142788, 'DRA_COSDEC-DEG_PER_SEC': -0.15721727562, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.2535300697, 'NAME': 'ONEWEB-0208', 'OBSERVER_GCRS_KM': [-1530.9511027941817, 4359.640126363065, 4384.851384983254], 'PHASE_ANGLE-DEG': 100.10632234576, 'RANGE-KM': 1578.095879558707, 'RANGE_RATE-KM_PER_SEC': 1.758034937015, 'RIGHT_ASCENSION-DEG': 43.3372949295, 'SATELLITE_GCRS_KM': [-786.2920799317166, 5062.287004013277, 5585.7497612325105], 'TLE-DATE': '2024-03-08 00:36:11'}"
