"{'ALTITUDE-DEG': 56.10179115655, 'AZIMUTH-DEG': 116.34534074364, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.27414219485, 'DECLINATION-DEG': 23.26755803984, 'DRA_COSDEC-DEG_PER_SEC': 0.08478041819, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.20371066, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-109.65570843869496, 4622.497193704873, 4381.516894721358], 'PHASE_ANGLE-DEG': 37.08170414017, 'RANGE-KM': 1408.051039451366, 'RANGE_RATE-KM_PER_SEC': -1.770009138515, 'RIGHT_ASCENSION-DEG': 124.37635523643, 'SATELLITE_GCRS_KM': [-840.0195155166978, 5690.111491010921, 4937.732816102907], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 59.9049480299, 'AZIMUTH-DEG': 96.26296941249, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.28625020372, 'DECLINATION-DEG': 33.97302360155, 'DRA_COSDEC-DEG_PER_SEC': 0.10437211205, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.204150463, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-122.46334776199396, 4622.1472039515165, 4381.546865250833], 'PHASE_ANGLE-DEG': 38.52551275482, 'RANGE-KM': 1362.771846835428, 'RANGE_RATE-KM_PER_SEC': -0.593653130839, 'RIGHT_ASCENSION-DEG': 128.47634849852, 'SATELLITE_GCRS_KM': [-825.6316902127116, 5506.9003794208775, 5143.067191439996], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 59.9102513493, 'AZIMUTH-DEG': 96.20520928573, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.28625596683, 'DECLINATION-DEG': 34.00079114674, 'DRA_COSDEC-DEG_PER_SEC': 0.10442532514, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.2041515857, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-122.49604125821283, 4622.146265100992, 4381.546941757025], 'PHASE_ANGLE-DEG': 38.53271870773, 'RANGE-KM': 1362.714412729315, 'RANGE_RATE-KM_PER_SEC': -0.590523115417, 'RIGHT_ASCENSION-DEG': 128.4885617217, 'SATELLITE_GCRS_KM': [-825.5935593798044, 5506.423284268017, 5143.58277034027], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 59.91041370747, 'AZIMUTH-DEG': 96.20343610363, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.28625614145, 'DECLINATION-DEG': 34.00164341533, 'DRA_COSDEC-DEG_PER_SEC': 0.10442695863, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.20415162, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-122.49704470843537, 4622.146236281513, 4381.546944105202], 'PHASE_ANGLE-DEG': 38.53294015384, 'RANGE-KM': 1362.712654726562, 'RANGE_RATE-KM_PER_SEC': -0.59042704063, 'RIGHT_ASCENSION-DEG': 128.48893673962, 'SATELLITE_GCRS_KM': [-825.5923889311235, 5506.408640200331, 5143.5985941263925], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 59.91568999034, 'AZIMUTH-DEG': 96.14565188789, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.28626175687, 'DECLINATION-DEG': 34.02941152947, 'DRA_COSDEC-DEG_PER_SEC': 0.10448018752, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.204152743, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-122.5297381979115, 4622.145297192628, 4381.547020611387], 'PHASE_ANGLE-DEG': 38.54016410506, 'RANGE-KM': 1362.655533579882, 'RANGE_RATE-KM_PER_SEC': -0.587296612495, 'RIGHT_ASCENSION-DEG': 128.50116049793, 'SATELLITE_GCRS_KM': [-825.554250782215, 5505.931496248461, 5144.114127337039], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 59.91585370098, 'AZIMUTH-DEG': 96.14385399616, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.28626768892, 'DECLINATION-DEG': 34.03027533265, 'DRA_COSDEC-DEG_PER_SEC': 0.10448396361, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.204152778, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-122.53075520797057, 4622.145267976286, 4381.547022991297], 'PHASE_ANGLE-DEG': 38.54038910353, 'RANGE-KM': 1362.65376155817, 'RANGE_RATE-KM_PER_SEC': -0.587211165135, 'RIGHT_ASCENSION-DEG': 128.5015409116, 'SATELLITE_GCRS_KM': [-825.5530642885731, 5505.91665277026, 5144.1301635359605], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 59.92110291282, 'AZIMUTH-DEG': 96.08604579242, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.2862673968, 'DECLINATION-DEG': 34.05804400121, 'DRA_COSDEC-DEG_PER_SEC': 0.10453508826, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.2041539005, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-122.56344869059731, 4622.144328648947, 4381.547099497474], 'PHASE_ANGLE-DEG': 38.54763105108, 'RANGE-KM': 1362.596953537871, 'RANGE_RATE-KM_PER_SEC': -0.584068387689, 'RIGHT_ASCENSION-DEG': 128.51377522144, 'SATELLITE_GCRS_KM': [-825.5149188206485, 5505.439460003571, 5144.645651034508], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 59.92126360958, 'AZIMUTH-DEG': 96.08427113804, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.28626756234, 'DECLINATION-DEG': 34.05889630387, 'DRA_COSDEC-DEG_PER_SEC': 0.10453672271, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.204153935, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-122.56445214039967, 4622.144299814836, 4381.547101845652], 'PHASE_ANGLE-DEG': 38.54785360168, 'RANGE-KM': 1362.595214752461, 'RANGE_RATE-KM_PER_SEC': -0.583972287718, 'RIGHT_ASCENSION-DEG': 128.51415088694, 'SATELLITE_GCRS_KM': [-825.5137479224886, 5505.424812939423, 5144.66147201578], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 59.92648573778, 'AZIMUTH-DEG': 96.02643906703, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.28627288201, 'DECLINATION-DEG': 34.08666551182, 'DRA_COSDEC-DEG_PER_SEC': 0.10458998316, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.2041550577, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-122.59714561607257, 4622.143360249146, 4381.547178351823], 'PHASE_ANGLE-DEG': 38.55511352902, 'RANGE-KM': 1362.538719773585, 'RANGE_RATE-KM_PER_SEC': -0.580841040675, 'RIGHT_ASCENSION-DEG': 128.52639575621, 'SATELLITE_GCRS_KM': [-825.4755951387691, 5504.947571382532, 5145.176913815277], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 59.92664776307, 'AZIMUTH-DEG': 96.02463969009, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.28627304522, 'DECLINATION-DEG': 34.08752934857, 'DRA_COSDEC-DEG_PER_SEC': 0.10459164022, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.2041550926, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-122.59816262580976, 4622.143331017969, 4381.5471807317335], 'PHASE_ANGLE-DEG': 38.55533964632, 'RANGE-KM': 1362.53696723167, 'RANGE_RATE-KM_PER_SEC': -0.580743629315, 'RIGHT_ASCENSION-DEG': 128.52677682698, 'SATELLITE_GCRS_KM': [-825.4744081901376, 5504.932724868174, 5145.192947170513], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 59.93184277332, 'AZIMUTH-DEG': 95.96678385339, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.28627821687, 'DECLINATION-DEG': 34.11529908139, 'DRA_COSDEC-DEG_PER_SEC': 0.10464491646, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.2041562153, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-122.6308560947331, 4622.142391213824, 4381.547257237898], 'PHASE_ANGLE-DEG': 38.56261755135, 'RANGE-KM': 1362.480785460868, 'RANGE_RATE-KM_PER_SEC': -0.577611976012, 'RIGHT_ASCENSION-DEG': 128.53903227215, 'SATELLITE_GCRS_KM': [-825.4362480883055, 5504.455434504582, 5145.708343249114], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 59.9320039547, 'AZIMUTH-DEG': 95.96498373883, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.28628413319, 'DECLINATION-DEG': 34.11616293427, 'DRA_COSDEC-DEG_PER_SEC': 0.104648661, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.20415625, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-122.63187310415454, 4622.14236197523, 4381.547259617806], 'PHASE_ANGLE-DEG': 38.56284422776, 'RANGE-KM': 1362.479042662524, 'RANGE_RATE-KM_PER_SEC': -0.577526043424, 'RIGHT_ASCENSION-DEG': 128.5394136721, 'SATELLITE_GCRS_KM': [-825.4350609116052, 5504.44058647153, 5145.724375182624], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 59.93716968569, 'AZIMUTH-DEG': 95.90712825935, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.28628339683, 'DECLINATION-DEG': 34.14392165887, 'DRA_COSDEC-DEG_PER_SEC': 0.10469984388, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.2041573725, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-122.66455300608148, 4622.141422322579, 4381.5473360922315], 'PHASE_ANGLE-DEG': 38.57013707138, 'RANGE-KM': 1362.42319724966, 'RANGE_RATE-KM_PER_SEC': -0.574383793709, 'RIGHT_ASCENSION-DEG': 128.5516746157, 'SATELLITE_GCRS_KM': [-825.3969093237023, 5503.9634453000635, 5146.239511794443], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 59.93733002272, 'AZIMUTH-DEG': 95.90532741108, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.28628355081, 'DECLINATION-DEG': 34.14478552734, 'DRA_COSDEC-DEG_PER_SEC': 0.10470150191, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.2041574074, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-122.66557001539267, 4622.141393076569, 4381.547338472141], 'PHASE_ANGLE-DEG': 38.57036430635, 'RANGE-KM': 1362.421464192635, 'RANGE_RATE-KM_PER_SEC': -0.574286357239, 'RIGHT_ASCENSION-DEG': 128.55205634507, 'SATELLITE_GCRS_KM': [-825.395721920119, 5503.948595750082, 5146.255542305402], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 59.94247073818, 'AZIMUTH-DEG': 95.84742438786, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.28628842614, 'DECLINATION-DEG': 34.17255626519, 'DRA_COSDEC-DEG_PER_SEC': 0.10475480968, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.20415853, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-122.69826347050238, 4622.140452795618, 4381.54741497829], 'PHASE_ANGLE-DEG': 38.57767813127, 'RANGE-KM': 1362.365908833224, 'RANGE_RATE-KM_PER_SEC': -0.571153898087, 'RIGHT_ASCENSION-DEG': 128.56433297437, 'SATELLITE_GCRS_KM': [-825.3575471852861, 5503.471207807138, 5146.770846945219], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 59.94263022985, 'AZIMUTH-DEG': 95.84562280894, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.28628857547, 'DECLINATION-DEG': 34.17342014888, 'DRA_COSDEC-DEG_PER_SEC': 0.10475646818, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.204158565, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-122.69928047959968, 4622.140423542191, 4381.5474173582], 'PHASE_ANGLE-DEG': 38.57790592475, 'RANGE-KM': 1362.364185522288, 'RANGE_RATE-KM_PER_SEC': -0.571056449122, 'RIGHT_ASCENSION-DEG': 128.56471503369, 'SATELLITE_GCRS_KM': [-825.3563595537842, 5503.456356738726, 5146.786876034159], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 59.94774164229, 'AZIMUTH-DEG': 95.78772038662, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.28629330051, 'DECLINATION-DEG': 34.20117984842, 'DRA_COSDEC-DEG_PER_SEC': 0.10480976958, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.2041596873, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-122.7319603678217, 4622.1394834129305, 4381.547493832611], 'PHASE_ANGLE-DEG': 38.5852346544, 'RANGE-KM': 1362.308966341475, 'RANGE_RATE-KM_PER_SEC': -0.567924889744, 'RIGHT_ASCENSION-DEG': 128.57699717706, 'SATELLITE_GCRS_KM': [-825.3181933400637, 5502.979118037651, 5147.301921235062], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 59.94790028821, 'AZIMUTH-DEG': 95.78591808089, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.28629920346, 'DECLINATION-DEG': 34.20204374681, 'DRA_COSDEC-DEG_PER_SEC': 0.10481351889, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.204159722, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-122.73297737670562, 4622.139454152089, 4381.54749621252], 'PHASE_ANGLE-DEG': 38.58546300587, 'RANGE-KM': 1362.307252774092, 'RANGE_RATE-KM_PER_SEC': -0.567838725, 'RIGHT_ASCENSION-DEG': 128.57737956657, 'SATELLITE_GCRS_KM': [-825.3170054810379, 5502.964265452091, 5147.317948901778], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 59.9529866165, 'AZIMUTH-DEG': 95.72796832, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.28629802384, 'DECLINATION-DEG': 34.22981543039, 'DRA_COSDEC-DEG_PER_SEC': 0.10486476785, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.204160845, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-122.76567081809824, 4622.1385133943295, 4381.547572718655], 'PHASE_ANGLE-DEG': 38.59281271265, 'RANGE-KM': 1362.252323986514, 'RANGE_RATE-KM_PER_SEC': -0.564694172162, 'RIGHT_ASCENSION-DEG': 128.58967742893, 'SATELLITE_GCRS_KM': [-825.2788161150968, 5502.486779947216, 5147.83316208395], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 59.95314441561, 'AZIMUTH-DEG': 95.72616529076, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.28629816397, 'DECLINATION-DEG': 34.230679343, 'DRA_COSDEC-DEG_PER_SEC': 0.10486642735, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.20416088, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-122.7666878267685, 4622.13848412607, 4381.547575098564], 'PHASE_ANGLE-DEG': 38.59304162203, 'RANGE-KM': 1362.250620167838, 'RANGE_RATE-KM_PER_SEC': -0.564596698496, 'RIGHT_ASCENSION-DEG': 128.59006014912, 'SATELLITE_GCRS_KM': [-825.2776280283877, 5502.471925844632, 5147.849188327103], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 59.95820351047, 'AZIMUTH-DEG': 95.66819232543, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.28630259401, 'DECLINATION-DEG': 34.25845147726, 'DRA_COSDEC-DEG_PER_SEC': 0.10491978234, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.2041620025, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-122.79938126130004, 4622.137543129861, 4381.547651604694], 'PHASE_ANGLE-DEG': 38.60040925895, 'RANGE-KM': 1362.196004788745, 'RANGE_RATE-KM_PER_SEC': -0.561463046978, 'RIGHT_ASCENSION-DEG': 128.60236864854, 'SATELLITE_GCRS_KM': [-825.239431345885, 5501.99439155554, 5148.364355764188], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 59.95835836954, 'AZIMUTH-DEG': 95.66641262626, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.28630272773, 'DECLINATION-DEG': 34.25930388463, 'DRA_COSDEC-DEG_PER_SEC': 0.10492142021, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.2041620375, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-122.80038470962948, 4622.137514244526, 4381.547653952869], 'PHASE_ANGLE-DEG': 38.60063566626, 'RANGE-KM': 1362.19433330574, 'RANGE_RATE-KM_PER_SEC': -0.561366860838, 'RIGHT_ASCENSION-DEG': 128.6027465924, 'SATELLITE_GCRS_KM': [-825.2382588759488, 5501.979734010814, 5148.380166920149], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 59.96339021915, 'AZIMUTH-DEG': 95.60841657889, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.28630700917, 'DECLINATION-DEG': 34.28707645454, 'DRA_COSDEC-DEG_PER_SEC': 0.10497479093, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.2041631597, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-122.83307813740207, 4622.136573009959, 4381.547730458992], 'PHASE_ANGLE-DEG': 38.60802121645, 'RANGE-KM': 1362.14003124847, 'RANGE_RATE-KM_PER_SEC': -0.558232816218, 'RIGHT_ASCENSION-DEG': 128.61506573689, 'SATELLITE_GCRS_KM': [-825.2000548802991, 5501.502150961477, 5148.895288625844], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 59.96354632286, 'AZIMUTH-DEG': 95.60661211331, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.28630714001, 'DECLINATION-DEG': 34.28794039426, 'DRA_COSDEC-DEG_PER_SEC': 0.10497645138, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.204163195, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-122.83409514564583, 4622.136543726866, 4381.547732838901], 'PHASE_ANGLE-DEG': 38.60825124051, 'RANGE-KM': 1362.138346927041, 'RANGE_RATE-KM_PER_SEC': -0.558135318083, 'RIGHT_ASCENSION-DEG': 128.6154491195, 'SATELLITE_GCRS_KM': [-825.1988663386297, 5501.487293824665, 5148.911312023248], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 59.9685508936, 'AZIMUTH-DEG': 95.54859308795, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.2863112728, 'DECLINATION-DEG': 34.31571338517, 'DRA_COSDEC-DEG_PER_SEC': 0.10502983786, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.2041643173, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-122.8667885664494, 4622.13560225385, 4381.5478093450165], 'PHASE_ANGLE-DEG': 38.61565470147, 'RANGE-KM': 1362.084358356794, 'RANGE_RATE-KM_PER_SEC': -0.555000882692, 'RIGHT_ASCENSION-DEG': 128.62777892565, 'SATELLITE_GCRS_KM': [-825.1606550268275, 5501.009661999324, 5149.426387975061], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 59.96870407848, 'AZIMUTH-DEG': 95.54681197856, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.28631715775, 'DECLINATION-DEG': 34.31656581837, 'DRA_COSDEC-DEG_PER_SEC': 0.10503360791, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.204164352, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-122.8677920143584, 4622.135573353881, 4381.547811693193], 'PHASE_ANGLE-DEG': 38.61588220801, 'RANGE-KM': 1362.082706113519, 'RANGE_RATE-KM_PER_SEC': -0.554915961662, 'RIGHT_ASCENSION-DEG': 128.62815752386, 'SATELLITE_GCRS_KM': [-825.159482108142, 5500.995001461056, 5149.442196322934], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 59.97368135876, 'AZIMUTH-DEG': 95.48877009831, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.28631538133, 'DECLINATION-DEG': 34.34433921512, 'DRA_COSDEC-DEG_PER_SEC': 0.10508487884, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.2041654745, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-122.90048542839946, 4622.134631642507, 4381.5478881993], 'PHASE_ANGLE-DEG': 38.62330356272, 'RANGE-KM': 1362.029030943396, 'RANGE_RATE-KM_PER_SEC': -0.551769848529, 'RIGHT_ASCENSION-DEG': 128.64049799965, 'SATELLITE_GCRS_KM': [-825.1212634841097, 5500.517320885371, 5149.957226532669], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 59.97878572066, 'AZIMUTH-DEG': 95.42889957983, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.28631933797, 'DECLINATION-DEG': 34.37297696815, 'DRA_COSDEC-DEG_PER_SEC': 0.10513995816, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.204166632, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-122.93419584328646, 4622.133660394758, 4381.54796708531], 'PHASE_ANGLE-DEG': 38.63097394616, 'RANGE-KM': 1361.974004518525, 'RANGE_RATE-KM_PER_SEC': -0.548537115568, 'RIGHT_ASCENSION-DEG': 128.65323320835, 'SATELLITE_GCRS_KM': [-825.0818485477008, 5500.024731370782, 5150.488231531444], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 59.98385984976, 'AZIMUTH-DEG': 95.3690298167, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.28632313951, 'DECLINATION-DEG': 34.40160358952, 'DRA_COSDEC-DEG_PER_SEC': 0.10519503152, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.20416779, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-122.96789269097407, 4622.132689291978, 4381.548045939581], 'PHASE_ANGLE-DEG': 38.6386596707, 'RANGE-KM': 1361.919323391512, 'RANGE_RATE-KM_PER_SEC': -0.54530528707, 'RIGHT_ASCENSION-DEG': 128.66597431888, 'SATELLITE_GCRS_KM': [-825.0424419286622, 5499.532289753292, 5151.0189757674925], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 59.98890780694, 'AZIMUTH-DEG': 95.30911274218, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.28632678879, 'DECLINATION-DEG': 34.43024210337, 'DRA_COSDEC-DEG_PER_SEC': 0.10525014321, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.2041689474, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-123.00160309179502, 4622.131717552587, 4381.5481248255755], 'PHASE_ANGLE-DEG': 38.64636691178, 'RANGE-KM': 1361.86494359273, 'RANGE_RATE-KM_PER_SEC': -0.542071763865, 'RIGHT_ASCENSION-DEG': 128.6787315984, 'SATELLITE_GCRS_KM': [-825.0030119114389, 5499.039599706571, 5151.549886393881], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 59.99392550832, 'AZIMUTH-DEG': 95.24919667785, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.28633028285, 'DECLINATION-DEG': 34.45886945467, 'DRA_COSDEC-DEG_PER_SEC': 0.1053052489, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.204170104, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-123.03529992531698, 4622.130745958365, 4381.548203679831], 'PHASE_ANGLE-DEG': 38.65408945865, 'RANGE-KM': 1361.810908910135, 'RANGE_RATE-KM_PER_SEC': -0.538839149864, 'RIGHT_ASCENSION-DEG': 128.69149479643, 'SATELLITE_GCRS_KM': [-824.9635902177005, 5498.547057604146, 5152.08053628832], 'TLE-DATE': '2024-03-08 00:36:11'}"
"{'ALTITUDE-DEG': 59.99891696956, 'AZIMUTH-DEG': 95.18923352065, 'CATALOG_ID': 48221, 'DATA_SOURCE': 'spacetrack', 'DDEC-DEG_PER_SEC': 0.28633362443, 'DECLINATION-DEG': 34.48750866795, 'DRA_COSDEC-DEG_PER_SEC': 0.10536039295, 'ILLUMINATED': True, 'JULIAN_DATE': 2460368.2041712618, 'NAME': 'ONEWEB-0187', 'OBSERVER_GCRS_KM': [-123.0690103118595, 4622.129773727339, 4381.548282565812], 'PHASE_ANGLE-DEG': 38.66183351624, 'RANGE-KM': 1361.757175894293, 'RANGE_RATE-KM_PER_SEC': -0.535604845601, 'RIGHT_ASCENSION-DEG': 128.70427419787, 'SATELLITE_GCRS_KM': [-824.9241451203557, 5498.054267041681, 5152.611352524797], 'TLE-DATE': '2024-03-08 00:36:11'}"
